date,count,count_positive,count_negative,quotient,count_mean_7,count_positive_mean_7,count_negative_mean_7,quotient_mean_7,incidence,hospitalizations,icu_ratio,icu_ratio_mean_7
2022-03-19,54582,2856,51726,0.0523249422886666,51308.5714285714,3525.14285714286,47783.4285714286,0.0687047555407061,1916.4,15.4,0.09252375051631558,0.09251532229320766
2022-03-20,46583,3490,43093,0.0749200352059764,51222.4285714286,3552.28571428571,47670.1428571429,0.0693502009443408,1901,15.29,0.09399867374005305,0.09308732386674458
2022-03-21,49646,4208,45438,0.0847601015187528,50727.5714285714,3573.28571428571,47154.2857142857,0.0704407014500427,1901.4,15.2,0.0965182718789822,0.09374597326264877
2022-03-22,45985,3784,42201,0.0822877025116886,50199.1428571429,3583.71428571429,46615.4285714286,0.0713899497430235,1937.1,15.09,0.09723923874867271,0.09433774007409569
2022-03-23,46593,3644,42949,0.078209173051746,49590.4285714286,3580.28571428571,46010.1428571429,0.0721971117698404,1960.9,15.13,0.09514483884128927,0.09457921266594091
2022-03-24,44567,3325,41242,0.0746067718266879,48854,3565.42857142857,45288.5714285714,0.0729813028908292,1961.5,15.1,0.09465673706914093,0.09479998793954729
2022-03-25,50814,3228,47586,0.0635257999763845,48395.7142857143,3505,44890.7142857143,0.0724237683384007,1951.1,14.96,0.09430874350476658,0.09491289347131719
2022-03-26,52487,2832,49655,0.0539562177301046,48096.4285714286,3501.57142857143,44594.8571428571,0.0728031484369199,1938.4,14.96,0.09651951058201058,0.09548371633784504
2022-03-27,39773,2960,36813,0.0744223468181932,47123.5714285714,3425.85714285714,43697.7142857143,0.0726994376487351,1932.4,15,0.09689729550356728,0.09589780516120422
2022-03-28,45780,3869,41911,0.0845128877238969,46571.2857142857,3377.42857142857,43193.8571428571,0.0725216948518247,1908.9,15.03,0.09661281062904946,0.09591131069692811
2022-03-29,42679,3303,39376,0.0773916914641861,46099,3308.71428571429,42790.2857142857,0.0717741010805936,1871.8,15.01,0.09678338762214984,0.09584618910742485
2022-03-30,43270,3228,40042,0.0746013404206147,45624.2857142857,3249.28571428571,42375,0.0712183360991953,1835.1,14.85,0.09481601951616182,0.09579921491812093
2022-03-31,40729,2718,38011,0.0667337769157112,45076,3162.57142857143,41913.4285714286,0.0701608711636221,1777.5,14.6,0.09379579872984856,0.09567622372679345
2022-04-01,44865,2504,42361,0.0558118800846985,44226.1428571429,3059.14285714286,41167,0.0691704647865031,1712.5,14.36,0.09313102316998155,0.0955079779646813
2022-04-02,43212,2152,41060,0.0498009812089234,42901.1428571429,2962,39939.1428571429,0.0690424497515884,1637.8,13.83,0.09147978358732912,0.09478801696544109
2022-04-03,31491,2322,29169,0.073735352957988,41718,2870.85714285714,38847.1428571429,0.0688157903748296,1583.5,13.5,0.09173094467943933,0.09404996684770853
2022-04-04,34118,3002,31116,0.0879887449440178,40052,2747,37305,0.0685858384100669,1555.7,13.24,0.09148239148239148,0.09331704982675738
2022-04-05,31570,2594,28976,0.0821666138739309,38465,2645.71428571429,35819.2857142857,0.0687823810142802,1493.7,12.9,0.08829049367605059,0.09210377926302893
2022-04-06,32493,2543,29950,0.0782630104945681,36925.4285714286,2547.85714285714,34377.5714285714,0.0690000696384218,1417.4,12.39,0.08585632207326514,0.09082382248547226
2022-04-07,30858,2337,28521,0.0757340073886836,35515.2857142857,2493.42857142857,33021.8571428571,0.0702071944876854,1332.1,12.11,0.0836183032079466,0.08936989455377198
2022-04-08,34901,2288,32613,0.0655568608349331,34091.8571428571,2462.57142857143,31629.2857142857,0.072233419794421,1254.9,11.81,0.08303988207354025,0.08792830296856607
2022-04-09,32988,1978,31010,0.0599611980113981,32631.2857142857,2437.71428571429,30193.5714285714,0.0747048187760213,1207.8,11.76,0.0817747384032298,0.08654186794226618
2022-04-10,26776,2192,24584,0.0818643561398267,31957.7142857143,2419.14285714286,29538.5714285714,0.075698244108286,1187.3,11.68,0.08249346771183277,0.08522222837546524
2022-04-11,32172,2872,29300,0.0892701728210867,31679.7142857143,2400.57142857143,29279.1428571429,0.0757762966837724,1182.7,11.69,0.08164105943897516,0.08381632379783432
2022-04-12,29141,2642,26499,0.0906626402662915,31332.7142857143,2407.42857142857,28925.2857142857,0.076834344751492,1164.7,11.63,0.07865998850480335,0.08244053734479902
2022-04-13,30395,2626,27769,0.0863957887810495,31033,2419.28571428571,28613.7142857143,0.07795848658801,1130.3,11.48,0.07589065834838286,0.08101687109838726
2022-04-14,31426,2790,28636,0.0887799910901801,31114.1428571429,2484,28630.1428571429,0.079835077296039,1094.2,11.12,0.0747598324985631,0.07975137528276105
2022-04-15,20339,1806,18533,0.0887949260042283,29033.8571428571,2415.14285714286,26618.7142857143,0.0831836722644007,1073.6,10.99,0.07393814432989691,0.07845112703366913
2022-04-16,30082,2619,27463,0.087062030450103,28618.7142857143,2506.71428571429,26112,0.0875900384863052,975.2,9.92,0.0721444545680444,0.07707537220007123
2022-04-17,21869,1812,20057,0.082857012209063,27917.7142857143,2452.42857142857,25465.2857142857,0.087844891108564,946.3,9.73,0.0732202827646254,0.07575063149332731
2022-04-18,24611,2343,22268,0.0952013327373939,26837.5714285714,2376.85714285714,24460.7142857143,0.0885645390523946,936.1,9.54,0.0731070496083551,0.07453148723181016
2022-04-19,31439,3117,28322,0.0991443748210821,27165.8571428571,2444.71428571429,24721.1428571429,0.0899921645342631,811.9,7.98,0.07403909329829172,0.07387135934516564
2022-04-20,27610,2282,25328,0.0826512133285042,26768,2395.57142857143,24372.4285714286,0.0894938519340791,783.7,8.34,0.07112387202625102,0.07319038987057538
2022-04-21,27082,2129,24953,0.0786131009526623,26147.4285714286,2301.14285714286,23846.2857142857,0.0880064688141964,808.3,8.6,0.06748114135782224,0.07215057685046954
2022-04-22,28402,2067,26335,0.0727765650306317,27299.2857142857,2338.42857142857,24960.8571428571,0.0856589654360397,814.6,8.53,0.06629947798923096,0.07105933880180297
2022-04-23,27112,1670,25442,0.0615963411035704,26875,2202.85714285714,24672.1428571429,0.0819667774086379,884.8,9.28,0.06681293206937948,0.07029769273056513
2022-04-24,24258,1756,22502,0.0723884903949213,27216.2857142857,2194.85714285714,25021.4285714286,0.0806449919690941,887.8,9.24,0.06525712386807345,0.06916009860248629
2022-04-25,28748,2167,26581,0.0753791568109086,27807.2857142857,2169.71428571429,25637.5714285714,0.0780268275015284,879.1,9.27,0.06527772025017603,0.06804162297988928
2022-04-26,25382,1721,23661,0.0678039555590576,26942,1970.28571428571,24971.7142857143,0.0731306404233433,977.5,10.44,0.06253859771913212,0.06639869504000932
2022-04-27,26560,1684,24876,0.0634036144578313,26792,1884.85714285714,24907.1428571429,0.0703514908501472,954.2,9.47,0.05938437512842642,0.06472162405460581
2022-04-28,24973,1527,23446,0.0611460377207384,26490.7142857143,1798.85714285714,24691.8571428571,0.0679051958907434,877.4,8.77,0.0578791371644986,0.06334990916984529
2022-04-29,26080,1499,24581,0.0574769938650307,26159,1717.71428571429,24441.2857142857,0.0656643711806371,804,8.3,0.057041292935973216,0.06202731130509419
2022-04-30,25324,1331,23993,0.052558837466435,25903.5714285714,1669.28571428571,24234.2857142857,0.0644422997380394,754.5,7.97,0.056315767583080316,0.06052771637848002
2022-05-01,18384,1265,17119,0.0688098346388164,25064.4285714286,1599.14285714286,23465.2857142857,0.0638012892488501,730,7.84,0.05586662209593849,0.05918621612531788
2022-05-02,24162,1739,22423,0.0719725188312226,24409.2857142857,1538,22871.2857142857,0.0630088081233723,716.7,7.69,0.054572453904219775,0.05765689236160985
2022-05-03,23056,1462,21594,0.063410825815406,24077,1501,22576,0.0623416538605308,677.8,7.3,0.05236846418619898,0.0562040161426194
2022-05-04,22708,1532,21176,0.0674652104985027,23526.7142857143,1479.28571428571,22047.4285714286,0.062876851239017,638.3,7.15,0.04919374641892445,0.05474821204126198
2022-05-05,22143,1405,20738,0.0634512035406223,23122.4285714286,1461.85714285714,21660.5714285714,0.0632224741592887,607.7,6.98,0.04821055220760054,0.053366985618847965
2022-05-06,23257,1367,21890,0.0587780023218816,22719.1428571429,1443,21276.1428571429,0.063514720122741,590.5,6.87,0.04595618514248065,0.05178339879120617
2022-05-07,20751,1237,19514,0.0596115849838562,22065.8571428571,1429.57142857143,20636.2857142857,0.0647865804313063,577.1,6.72,0.04494195688225539,0.050158568691088326
2022-05-08,19123,1365,17758,0.0713800135961931,22171.4285714286,1443.85714285714,20727.5714285714,0.0651224226804124,568.7,6.64,0.04558499355321715,0.0486897646135567
2022-05-09,22473,1749,20724,0.0778267254038179,21930.1428571429,1445.28571428571,20484.8571428571,0.0659040720208975,565.7,6.53,0.04514905372531233,0.0473435645879985
2022-05-10,20637,1448,19189,0.0701652371953288,21584.5714285714,1443.28571428571,20141.2857142857,0.0668665448865592,563.5,6.55,0.043590478921709204,0.04608956669307139
2022-05-11,21371,1490,19881,0.0697206494782649,21393.5714285714,1437.28571428571,19956.2857142857,0.0671830656739341,549.5,6.38,0.04224430540220014,0.04509678940496791
2022-05-12,20464,1314,19150,0.0642103205629398,21153.7142857143,1424.28571428571,19729.4285714286,0.0673302898511575,534.2,6.2,0.040953120529693056,0.04406001345098113
2022-05-13,21136,1247,19889,0.0589988644965935,20850.7142857143,1407.14285714286,19443.5714285714,0.0674865540748861,515.7,6.03,0.04018242327129299,0.04323519032652575
2022-05-14,18775,1076,17699,0.0573102529960053,20568.4285714286,1384.14285714286,19184.2857142857,0.0672945360087235,503.3,5.89,0.039145022989934136,0.042407056913337
2022-05-15,16482,1184,15298,0.0718359422400194,20191.1428571429,1358.28571428571,18832.8571428571,0.0672713636813879,495.1,5.8,0.0383528629601928,0.04137389540004781
2022-05-16,21190,1491,19699,0.070363378952336,20007.8571428571,1321.42857142857,18686.4285714286,0.0660454821320196,490.6,5.75,0.039017938331817804,0.04049802177240573
2022-05-17,19582,1178,18404,0.0601572873046676,19857.1428571429,1282.85714285714,18574.2857142857,0.0646043165467626,467.6,5.48,0.03890489913544669,0.03982865323151109
2022-05-18,19388,1084,18304,0.0559108727047658,19573.8571428571,1224.85714285714,18349,0.0625761766788063,435.4,5.24,0.03737044225131106,0.03913238706709836
2022-05-19,17786,1006,16780,0.0565613403800742,19191.2857142857,1180.85714285714,18010.4285714286,0.0615309031628939,407.4,5.07,0.036103317379105465,0.038439558045585846
2022-05-20,18294,931,17363,0.0508910025144856,18785.2857142857,1135.71428571429,17649.5714285714,0.0604576530263048,382.5,4.83,0.034015578389128276,0.0375585802052766
2022-05-21,17247,871,16376,0.0505015364991013,18567,1106.42857142857,17460.5714285714,0.0595911332702414,362.2,4.63,0.03350741591811155,0.036753207766444806
2022-05-22,14764,878,13886,0.0594689785965863,18321.5714285714,1062.71428571429,17258.8571428571,0.0580034463668899,354.6,4.59,0.034336565503924776,0.036179450986977946
2022-05-23,18838,1060,17778,0.0562692430194288,17985.5714285714,1001.14285714286,16984.4285714286,0.0556636669076005,351.3,4.57,0.03269302576442767,0.03527589204877935
2022-05-24,17115,928,16187,0.0542214431784984,17633.1428571429,965.428571428571,16667.7142857143,0.054750793959427,329,4.3,0.030419809773696294,0.034063736425672154
2022-05-25,17490,890,16600,0.0508862206975415,17362,937.714285714286,16424.2857142857,0.0540095775667714,303.3,4.05,0.029453934701568964,0.032932806775709
2022-05-26,11588,532,11056,0.0459095616154643,16476.5714285714,870,15606.5714285714,0.0528022473468822,281.2,3.82,0.02890625,0.031904654292979645
2022-05-27,15875,870,15005,0.0548031496062992,16131,861.285714285714,15269.7142857143,0.0533932003152758,238.1,3.3,0.02896517577157947,0.031183168204758388
2022-05-28,14841,649,14192,0.043730206859376,15787.2857142857,829.571428571429,14957.7142857143,0.0525468052954005,229.2,3.31,0.027724823870700372,0.030357083626556793
2022-05-29,14035,869,13166,0.0619166369789811,15683.1428571429,828.285714285714,14854.8571428571,0.0528137581752929,225.4,3.22,0.027277641481974303,0.029348665909135294
2022-05-30,18492,1002,17490,0.054185593770279,15633.7142857143,820,14813.7142857143,0.0524507474688402,224.8,3.2,0.027512748807369633,0.02860862634384129
2022-05-31,17268,831,16437,0.0481236970118138,15655.5714285714,806.142857142857,14849.4285714286,0.0514923943096479,224.6,3.14,0.02797002334247922,0.02825865685366742
2022-06-01,16534,872,15662,0.0527398088786742,15519,803.571428571429,14715.4285714286,0.0517798459031786,230.4,3.16,0.02746847879482561,0.027975020295561228
2022-06-02,16023,838,15185,0.0522998190101729,16152.5714285714,847.285714285714,15305.2857142857,0.05245515972689,241.9,3.22,0.026560642701971553,0.027639933538700024
2022-06-03,16702,942,15760,0.0564004310860975,16270.7142857143,857.571428571429,15413.1428571429,0.0527064401422363,282.9,3.69,0.02614298612821144,0.027236763589647446
2022-06-04,14423,924,13499,0.064064341676489,16211,896.857142857143,15314.1428571429,0.0553239863584691,291.1,3.71,0.02548428400313907,0.02691668646571012
2022-06-05,11329,864,10465,0.0762644540559626,15824.4285714286,896.142857142857,14928.2857142857,0.0566303454875373,293.7,3.77,0.02539248581251812,0.026647378512930663
2022-06-06,14109,1156,12953,0.0819335176128712,15198.2857142857,918.142857142857,14280.1428571429,0.0604109486032259,294.4,3.79,0.026249117414960336,0.026466859742586477
2022-06-07,19660,1765,17895,0.0897761953204476,15540,1051.57142857143,14488.4285714286,0.0676686890972605,249.4,3.17,0.025727854635556473,0.026146549927311802
2022-06-08,18209,1501,16708,0.0824317645120545,15779.2857142857,1141.42857142857,14637.8571428571,0.0723371508759223,273.2,3.9,0.02557986510939299,0.025876747972249998
2022-06-09,18553,1401,17152,0.0755133940602598,16140.7142857143,1221.85714285714,14918.8571428571,0.0757003142010001,317.8,4.3,0.02538798574996929,0.02570922555053539
2022-06-10,18105,1372,16733,0.0757801712234189,16341.1428571429,1283.28571428571,15057.8571428571,0.0785309647865161,352.5,4.6,0.0258176269229183,0.02566274566406494
2022-06-11,16059,1349,14710,0.0840027398966312,16574.8571428571,1344,15230.8571428571,0.0810866717230918,383.5,4.78,0.025230692493141575,0.02562651830549387
2022-06-12,15242,1417,13825,0.0929668022569217,17133.8571428571,1423,15710.8571428571,0.0830519355995231,391.9,4.82,0.02593010146561443,0.025703320541650487
2022-06-13,20253,2066,18187,0.102009578827828,18011.5714285714,1553,16458.5714285714,0.086222349124769,398.2,4.9,0.02692180251822399,0.025799418413545293
2022-06-14,18929,1782,17147,0.0941412647260817,17907.1428571429,1555.42857142857,16351.7142857143,0.0868607897885919,491.4,6.15,0.027777777777777776,0.026092264576719766
2022-06-15,19123,1813,17310,0.0948073001098154,18037.7142857143,1600,16437.7142857143,0.0887030349109802,518.2,5.88,0.027646357016497307,0.026387477706306096
2022-06-16,16608,1569,15039,0.0944725433526012,17759.8571428571,1624,16135.8571428571,0.0914421769801881,517.9,5.88,0.028208512042230287,0.02679041003377195
2022-06-17,19105,2014,17091,0.105417429992149,17902.7142857143,1715.71428571429,16187,0.0958354279877752,477.1,5.47,0.028831373852353456,0.027220945309405546
2022-06-18,15818,1647,14171,0.104121886458465,17868.2857142857,1758.28571428571,16110,0.0984025967796095,491.8,5.91,0.028639618138424822,0.027707934687303152
2022-06-19,16462,1959,14503,0.119001336411129,18042.5714285714,1835.71428571429,16206.8571428571,0.101743495542289,495.9,6,0.03022012710972684,0.028320795493604927
2022-06-20,22562,2786,19776,0.123481960819076,18372.4285714286,1938.57142857143,16433.8571428571,0.105515251891421,497.1,6.09,0.03116265487464019,0.028926631544521526
2022-06-21,20473,2378,18095,0.116152981976261,18593,2023.71428571429,16569.2857142857,0.10884280566419,519.3,6.72,0.032866178841622226,0.02965354598221359
2022-06-22,20592,2272,18320,0.11033411033411,18802.8571428571,2089.28571428571,16713.5714285714,0.111115332016411,556.5,7.16,0.03238229326266098,0.030330108303094114
2022-06-23,19504,2179,17325,0.111720672682527,19216.5714285714,2176.42857142857,17040.1428571429,0.113257902405662,594.5,7.52,0.033547318285359284,0.0310927949092554
2022-06-24,20505,2084,18421,0.101633747866374,19416.5714285714,2186.42857142857,17230.1428571429,0.112606315665558,671.5,8.37,0.03327364344313497,0.031727404850795615
2022-06-25,18924,2005,16919,0.105950116254492,19860.2857142857,2237.57142857143,17622.7142857143,0.112665621268576,683.1,8.44,0.03302183296316473,0.032353435540044176
2022-06-26,18076,2209,15867,0.122206240318655,20090.8571428571,2273.28571428571,17817.5714285714,0.11315026024631,688,8.49,0.0352103777955608,0.03306632849516331
2022-06-27,23262,3098,20164,0.133178574499183,20190.8571428571,2317.85714285714,17873,0.114797362313919,689.8,8.56,0.03892578206573946,0.03417534666532035
2022-06-28,21015,2632,18383,0.125243873423745,20268.2857142857,2354.14285714286,17914.1428571429,0.116149085834308,703.4,8.77,0.040715530837552916,0.035296682664739024
2022-06-29,21590,2518,19072,0.116628068550255,20410.8571428571,2389.28571428571,18021.5714285714,0.117059548139646,719.7,8.93,0.03877094045447006,0.03620934654928318
2022-06-30,18630,2316,16314,0.124315619967794,20286,2408.85714285714,17877.1428571429,0.118744806411177,733.6,9.12,0.03874615448574042,0.03695203743505191
2022-07-01,9988,1670,8318,0.167200640768923,18783.5714285714,2349.71428571429,16433.8571428571,0.125094117199681,744.3,9.18,0.0408231414617857,0.03803053715200201
2022-07-02,8890,1646,7244,0.185151856017998,17350.1428571429,2298.42857142857,15051.7142857143,0.132473178483504,753.5,9.28,0.0414801047562727,0.03923886169387458
2022-07-03,9441,1633,7808,0.172968965151997,16116.5714285714,2216.14285714286,13900.4285714286,0.137507091192739,749.6,9.29,0.042502448788382094,0.04028058612142048
2022-07-04,12144,2453,9691,0.201992753623188,14528.2857142857,2124,12404.2857142857,0.146197565340518,748.1,9.31,0.04463087248322148,0.041095599038203624
2022-07-05,10559,2005,8554,0.189885405814945,13034.5714285714,2034.42857142857,11000.1428571429,0.156079437101335,752.7,9.35,0.04462041226747109,0.04165343924247765
2022-07-06,10573,1784,8789,0.168731675021281,11460.7142857143,1929.57142857143,9531.14285714286,0.16836397631661,751,9.44,0.04383906119027661,0.042377456490450015
2022-07-07,10419,1625,8794,0.155965063825703,10287.7142857143,1830.85714285714,8456.85714285714,0.177965395617519,753.7,9.64,0.04393761529431494,0.043119093748817804
2022-07-08,10453,1699,8754,0.162537070697407,10354.1428571429,1835,8519.14285714286,0.177223747568261,754.5,9.86,0.04519964582367079,0.04374430865765853
2022-07-09,9487,1359,8128,0.143248656055655,10439.4285714286,1794,8645.42857142857,0.171848486507198,755.3,9.97,0.04487588878954315,0.04422942066241145
2022-07-10,9726,1484,8242,0.152580711494962,10480.1428571429,1772.71428571429,8707.42857142857,0.169149820749445,755,10.03,0.04696698233939084,0.04486721116969841
2022-07-11,11443,2145,9298,0.187450843310321,10380,1728.71428571429,8651.28571428571,0.166542802091935,756,10.11,0.04974576271186441,0.04559790977379026
2022-07-12,9876,1796,8080,0.181855002025111,10282.4285714286,1698.85714285714,8583.57142857143,0.165219445100518,768.2,10.72,0.05132862996916058,0.04655622658831733
2022-07-13,10208,1794,8414,0.175744514106583,10230.2857142857,1700.28571428571,8530,0.166201195330392,777.8,11.03,0.052113564668769714,0.04773829851381634
2022-07-14,9590,1598,7992,0.166631908237748,10111.8571428571,1696.42857142857,8415.42857142857,0.167766271562381,787.6,11.37,0.05233416269556783,0.0489378052854239
2022-07-15,10111,1558,8553,0.154089605380279,10063,1676.28571428571,8386.71428571429,0.166579122953961,794.9,11.77,0.05171318453263309,0.04986831081527566
2022-07-16,8929,1381,7548,0.154664576100347,9983.28571428571,1679.42857142857,8303.85714285714,0.168224031595667,810.5,12.21,0.05254375080227632,0.05096371967423754
2022-07-17,8762,1334,7428,0.152248345126683,9845.57142857143,1658,8187.57142857143,0.168400586195389,812.6,12.26,0.054661272273392444,0.05206290395052349
2022-07-18,10400,2072,8328,0.199230769230769,9696.57142857143,1647.57142857143,8049,0.169912782132123,811.1,12.22,0.05638969459136666,0.05301203707616666
2022-07-19,8440,1388,7052,0.164454976303318,9491.42857142857,1589.28571428571,7902.14285714286,0.167444310656231,815.1,12.33,0.05615696887686062,0.05370179977726667
2022-07-20,8967,1485,7482,0.165607226497156,9314.14285714286,1545.14285714286,7769,0.165892114909738,813.6,12.65,0.05628859003636979,0.05429823197263811
2022-07-21,9169,1358,7811,0.148107754389792,9254,1510.85714285714,7743.14285714286,0.163265306122449,797.4,12.78,0.05942998338516593,0.0553119206425807
2022-07-22,9322,1372,7950,0.147178717013516,9141.28571428571,1484.28571428571,7657,0.162371657628655,781.5,13.12,0.05968169761273209,0.05645027965402341
2022-07-23,7964,1135,6829,0.14251632345555,9003.42857142857,1449.14285714286,7554.28571428571,0.160954556994161,758.5,13.08,0.06082830025884383,0.05763378671924734
2022-07-24,7991,1136,6855,0.142159929921161,8893.28571428571,1420.85714285714,7472.42857142857,0.159767400767834,754.9,13.1,0.06252711967369609,0.058757479205005
2022-07-25,9688,1667,8021,0.172068538398018,8791.57142857143,1363,7428.57142857143,0.155034854812239,753.5,13.17,0.06689566337483899,0.06025833188835819
2022-07-26,8673,1263,7410,0.145624351435489,8824.85714285714,1345.14285714286,7479.71428571429,0.152426587237349,736.5,13.4,0.06877094735055789,0.06206032881317209
2022-07-27,8788,1187,7601,0.135070550751024,8799.28571428571,1302.57142857143,7496.71428571429,0.148031496062992,706.1,13.27,0.06736190597312307,0.06364223108985112
2022-07-28,8474,1066,7408,0.125796554165683,8700,1260.85714285714,7439.14285714286,0.144926108374384,674.9,12.94,0.06587766183083058,0.06456332801066036
2022-07-29,7994,1020,6974,0.127595696772579,8510.28571428571,1210.57142857143,7299.71428571429,0.142248035990062,641,12.34,0.0637146266621207,0.0651394607320016
2022-07-30,7618,891,6727,0.116959831976897,8460.85714285714,1175.71428571429,7285.14285714286,0.138959240873941,608.1,11.9,0.0627420604182804,0.06541285504049253
2022-07-31,7623,881,6742,0.115571297389479,8408.28571428571,1139.28571428571,7269,0.135495599578647,600.3,11.78,0.06256219443603167,0.06541786572082618
2022-08-01,9225,1308,7917,0.141788617886179,8342.14285714286,1088,7254.14285714286,0.130422125181951,595.6,11.61,0.06259314456035768,0.06480322017590029
2022-08-02,8095,940,7155,0.116121062384188,8259.57142857143,1041.85714285714,7217.71428571429,0.126139370773302,552.2,10.9,0.06085013072446656,0.06367167494360153
2022-08-03,7718,826,6892,0.1070225447007,8106.71428571429,990.285714285714,7116.42857142857,0.122156237334132,511.7,10.52,0.05859637340496978,0.06241945600529391
2022-08-04,7452,791,6661,0.106146001073537,7960.71428571429,951,7009.71428571429,0.119461641991925,478.9,10.21,0.058626184685062484,0.06138353069875561
2022-08-05,7860,805,7055,0.102417302798982,7941.57142857143,920.285714285714,7021.28571428571,0.1158820672411,455.9,9.96,0.05810616929698709,0.060582322503736526
2022-08-06,7192,695,6497,0.0966351501668521,7880.71428571429,892.285714285714,6988.42857142857,0.113223964470226,439.7,9.88,0.057240204429301535,0.05979634307673954
2022-08-07,7188,663,6525,0.092237061769616,7818.57142857143,861.142857142857,6957.42857142857,0.110140690663256,437,9.85,0.05490798855727766,0.058702885094060395
2022-08-08,8882,1054,7828,0.118666966899347,7769.57142857143,824.857142857143,6944.71428571429,0.106165076213066,436,9.82,0.05615413867410318,0.057783027110309755
2022-08-09,8216,780,7436,0.0949367088607595,7786.85714285714,802,6984.85714285714,0.102994055918397,414.5,9.32,0.05352941176470588,0.05673721011605823
2022-08-10,8046,752,7294,0.0934625901068854,7833.71428571429,791.428571428571,7042.28571428571,0.101028521409293,394.2,8.84,0.052077213596307174,0.05580590157196357
2022-08-11,7562,722,6840,0.0954773869346734,7849.42857142857,781.571428571429,7067.85714285714,0.0995704873876169,378.7,8.6,0.04949622166246851,0.054501621140164436
2022-08-12,7100,712,6388,0.100281690140845,7740.85714285714,768.285714285714,6972.57142857143,0.0992507289705828,368.1,8.33,0.048785629954461125,0.05317011551980358
2022-08-13,6576,610,5966,0.0927615571776156,7652.85714285714,756.142857142857,6896.71428571429,0.098805301474706,361.9,8.18,0.04868482755680607,0.0519479188237328
2022-08-14,7045,613,6432,0.0870120652945351,7632.42857142857,749,6883.42857142857,0.0981339023340259,359.2,8.11,0.049394341480118134,0.051160254955567155
2022-08-15,8633,1031,7602,0.119425460442488,7596.85714285714,745.714285714286,6851.14285714286,0.0981608936026176,358.4,8.1,0.04882069490235861,0.050112620131032216
2022-08-16,7680,765,6915,0.099609375,7520.28571428571,743.571428571429,6776.71428571429,0.0988754226663121,344.3,7.85,0.04746104414297114,0.049245710470784396
2022-08-17,7738,738,7000,0.0953734815197726,7476.28571428571,741.571428571429,6734.71428571429,0.0991898192379715,339,8.1,0.04494852264166736,0.048227326048692995
2022-08-18,8026,694,7332,0.0864689758285572,7542.57142857143,737.571428571429,6805,0.0977877949922346,334.7,8.05,0.04622463919682075,0.04775995712502903
2022-08-19,7992,667,7325,0.0834584584584585,7670,731.142857142857,6938.85714285714,0.0953250139690818,329.3,8.08,0.04382604302614407,0.04705144470669802
2022-08-20,7224,675,6549,0.0934385382059801,7762.57142857143,740.428571428571,7022.14285714286,0.0953844455077478,319.8,7.89,0.041946166256262206,0.04608877880662032
2022-08-21,7671,607,7064,0.0791291878503455,7852,739.571428571429,7112.42857142857,0.0941889236591223,318.1,7.9,0.04232984851717517,0.0450795655261999
2022-08-22,8570,909,7661,0.106067677946324,7843,722.142857142857,7120.85714285714,0.0920748255951622,316.3,7.83,0.04177247333671915,0.04407267673110855
2022-08-23,7799,697,7102,0.0893704321066803,7860,712.428571428571,7147.57142857143,0.0906397673573246,311.5,7.7,0.04019636638274661,0.043034865622505046
2022-08-24,7710,689,7021,0.0893644617380026,7856,705.428571428571,7150.57142857143,0.0897948792551644,298.3,7.18,0.037554950805945155,0.04197864107454473
2022-08-25,7400,615,6785,0.0831081081081081,7766.57142857143,694.142857142857,7072.42857142857,0.0893757127616525,288.4,6.94,0.03744077816443755,0.040723803784204274
2022-08-26,7186,610,6576,0.0848872808238241,7651.42857142857,686,6965.42857142857,0.0896564600448096,280,6.6,0.03692631578947368,0.03973812846467993
2022-08-27,7100,551,6549,0.0776056338028169,7633.71428571429,668.285714285714,6965.42857142857,0.0875439778426529,276,6.4,0.036404570748906163,0.03894647196362907
2022-08-28,7362,554,6808,0.0752512904102146,7589.57142857143,660.714285714286,6928.85714285714,0.0870555461441452,274.1,6.35,0.03615177771138333,0.03806389041994452
2022-08-29,8466,751,7715,0.0887077722655327,7574.71428571429,638.142857142857,6936.57142857143,0.0842464590837938,273.9,6.33,0.035899599240666526,0.037224908406222716
2022-08-30,7615,604,7011,0.079317137229153,7548.42857142857,624.857142857143,6923.57142857143,0.0827797649463465,268.7,6.07,0.03472280466325589,0.03644297101772404
2022-08-31,7841,571,7270,0.0728223440887642,7567.14285714286,608,6959.14285714286,0.0803473664338305,263.2,5.85,0.03336822273393343,0.03584486700743665
2022-09-01,7411,536,6875,0.0723249224126299,7568.71428571429,596.714285714286,6972,0.078839584001812,254.5,5.64,0.032220121823146396,0.035099058958680776
2022-09-02,7274,488,6786,0.067088259554578,7581.28571428571,579.285714285714,7002,0.076409956848631,247.9,5.45,0.03229881669263486,0.03443798765913237
2022-09-03,6185,428,5757,0.0691996766370251,7450.57142857143,561.714285714286,6888.85714285714,0.075392107987882,243.5,5.33,0.03201802874394081,0.03381133880128018
2022-09-04,6939,442,6497,0.0636979391843205,7390.14285714286,545.714285714286,6844.42857142857,0.0738435367574568,243.3,5.31,0.031958015104322224,0.0332122298574143
2022-09-05,7987,719,7268,0.0900212845874546,7321.71428571429,541.142857142857,6780.57142857143,0.0739093108561617,242.4,5.32,0.032316584398599336,0.03270037059426185
2022-09-06,7284,585,6699,0.0803130148270181,7274.42857142857,538.428571428571,6736,0.0740166139706604,238.5,5.17,0.031049654305468258,0.03217563482886362
2022-09-07,7436,506,6930,0.0680473372781065,7216.57142857143,529.142857142857,6687.42857142857,0.0733233035077995,236.6,5.14,0.03022564574873362,0.03172669525954936
